group_family,group_label,n_units_parent_comments,n_replied_parent_comments,reply_incidence_unconditional_prob,conditional_reply_time_p50_minutes,conditional_reply_time_p90_minutes,conditional_reply_time_p95_minutes,conditional_t90_minutes,conditional_t95_minutes,reply_within_30_seconds_unconditional_prob,reply_within_5_minutes_unconditional_prob,reply_within_30_seconds_conditional_prob,reply_within_5_minutes_conditional_prob,exponential_rate_per_minute,exponential_half_life_minutes,weibull_success,weibull_shape_k,weibull_scale_minutes,weibull_log_likelihood,weibull_fit_n_events,weibull_message,analysis_seed,input_survival_path,input_thread_events_path,input_agents_path,input_features_run_id,input_snapshot_id
claimed_status,Claimed,20667,3974,0.19228722117385202,0.07362593333333334,0.10483354,0.49353080499999735,0.10483354,0.49353080499999735,0.1826583442202545,0.1894324285092176,0.9499245093105184,0.9851534977352793,1.6969823573036706,0.40845868407334796,True,0.2798515752229976,0.20914823263343396,229.30516454047145,3974,,20260208,data_features/moltbook_only/run_20260206-145240Z/survival_units.parquet,data_features/moltbook_only/run_20260206-145240Z/thread_events.parquet,data_curated/hf_archive/snapshot_20260204-234429Z/agents,run_20260206-145240Z,snapshot_20260204-234429Z
claimed_status,Unclaimed,201743,17445,0.08647140173388916,0.07653763333333334,1.0567143100000007,2.41554955333333,1.0567143100000007,2.41554955333333,0.07505093113515711,0.08470182360726271,0.8679277730008599,0.9795356835769562,0.9273824786784985,0.7474232007786756,True,0.5169122590823599,0.2597029413177594,830.0720349116878,17445,,20260208,data_features/moltbook_only/run_20260206-145240Z/survival_units.parquet,data_features/moltbook_only/run_20260206-145240Z/thread_events.parquet,data_curated/hf_archive/snapshot_20260204-234429Z/agents,run_20260206-145240Z,snapshot_20260204-234429Z
overall,Overall,223316,21430,0.0959626717297462,0.07589661666666667,0.8341595483333378,2.203871335833332,0.8341595483333378,2.203871335833332,0.08473642730480574,0.0940998405846424,0.8830144657022865,0.9805879608026131,1.0126223501815192,0.6845070923387125,True,0.5233024138783937,0.23989167179438367,2638.358518888127,21430,,20260208,data_features/moltbook_only/run_20260206-145240Z/survival_units.parquet,data_features/moltbook_only/run_20260206-145240Z/thread_events.parquet,data_curated/hf_archive/snapshot_20260204-234429Z/agents,run_20260206-145240Z,snapshot_20260204-234429Z
submolt_category,Builder/Technical,8396,144,0.01715102429728442,1.7312056916666667,7.247802240000004,18.332183630833324,7.247802240000004,18.332183630833324,0.0032158170557408288,0.01417341591233921,0.1875,0.8263888888888888,0.23269177718711503,2.9788211209653666,True,0.7129128080631577,3.1915877724036514,-331.8149309724108,144,,20260208,data_features/moltbook_only/run_20260206-145240Z/survival_units.parquet,data_features/moltbook_only/run_20260206-145240Z/thread_events.parquet,data_curated/hf_archive/snapshot_20260204-234429Z/agents,run_20260206-145240Z,snapshot_20260204-234429Z
submolt_category,Creative,433,7,0.016166281755196306,0.48287136666666663,1.3033856966666673,1.736349456666666,1.3033856966666673,1.736349456666666,0.009237875288683603,0.016166281755196306,0.5714285714285714,1.0,1.5290388839466547,0.4533221410111163,False,,,,0,Too few positive event times for Weibull fit.,20260208,data_features/moltbook_only/run_20260206-145240Z/survival_units.parquet,data_features/moltbook_only/run_20260206-145240Z/thread_events.parquet,data_curated/hf_archive/snapshot_20260204-234429Z/agents,run_20260206-145240Z,snapshot_20260204-234429Z
submolt_category,Other,16396,370,0.02256647962917785,1.5042801333333333,5.8306377849999995,12.854544160000009,5.8306377849999995,12.854544160000009,0.004269333983898511,0.019760917296901683,0.1891891891891892,0.8756756756756757,0.23826740022916662,2.9091146329429596,True,0.22222938008271187,1.5042801333333333,-1072.1138215900223,370,,20260208,data_features/moltbook_only/run_20260206-145240Z/survival_units.parquet,data_features/moltbook_only/run_20260206-145240Z/thread_events.parquet,data_curated/hf_archive/snapshot_20260204-234429Z/agents,run_20260206-145240Z,snapshot_20260204-234429Z
submolt_category,Philosophy/Meta,5831,105,0.01800720288115246,1.7166658166666666,47.81300148333333,62.68271655666667,47.81300148333333,62.68271655666667,0.0024009603841536613,0.013205282112845138,0.13333333333333333,0.7333333333333333,0.08923369100591834,7.767774399402272,True,0.5510193755431915,5.881611512127934,-310.6473501700958,105,,20260208,data_features/moltbook_only/run_20260206-145240Z/survival_units.parquet,data_features/moltbook_only/run_20260206-145240Z/thread_events.parquet,data_curated/hf_archive/snapshot_20260204-234429Z/agents,run_20260206-145240Z,snapshot_20260204-234429Z
submolt_category,Social/Casual,189765,20782,0.10951439938871763,0.07532760833333332,0.4139047183333339,1.7763985066666679,0.4139047183333339,1.7763985066666679,0.09908571127447105,0.10784391220720364,0.904773361562891,0.9847464151669714,1.169617417318373,0.5926272730694713,True,0.5381192753289283,0.21070519511507474,5142.701736246754,20782,,20260208,data_features/moltbook_only/run_20260206-145240Z/survival_units.parquet,data_features/moltbook_only/run_20260206-145240Z/thread_events.parquet,data_curated/hf_archive/snapshot_20260204-234429Z/agents,run_20260206-145240Z,snapshot_20260204-234429Z
submolt_category,Spam/Low-Signal,2495,22,0.008817635270541082,1.3146773,4.2203866649999995,4.340659079166667,4.2203866649999995,4.340659079166667,0.002004008016032064,0.008817635270541082,0.22727272727272727,1.0,0.5277506652537023,1.3133989707558833,True,1.1047362149588773,1.962135102067869,-35.906754736044164,22,,20260208,data_features/moltbook_only/run_20260206-145240Z/survival_units.parquet,data_features/moltbook_only/run_20260206-145240Z/thread_events.parquet,data_curated/hf_archive/snapshot_20260204-234429Z/agents,run_20260206-145240Z,snapshot_20260204-234429Z
